name,feature_path,type,split,count,backbone
train2739.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train2739_rgb_resnet50.npy,push_up,train,13,resnet50
stu5_33.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu5_33_rgb_resnet50.npy,pull_up,train,9,resnet50
stu4_35.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu4_35_rgb_resnet50.npy,pull_up,train,12,resnet50
stu3_32.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu3_32_rgb_resnet50.npy,pull_up,train,7,resnet50
train2666.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train2666_rgb_resnet50.npy,push_up,train,5,resnet50
stu8_60.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu8_60_rgb_resnet50.npy,squat,train,11,resnet50
stu3_47.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu3_47_rgb_resnet50.npy,push_up,train,6,resnet50
stu6_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu6_69_rgb_resnet50.npy,squat,train,15,resnet50
stu6_46.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu6_46_rgb_resnet50.npy,push_up,train,33,resnet50
stu10_37.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu10_37_rgb_resnet50.npy,pull_up,train,17,resnet50
test2295.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/test2295_rgb_resnet50.npy,squat,train,1,resnet50
stu5_29.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu5_29_rgb_resnet50.npy,pull_up,train,4,resnet50
stu9_44.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu9_44_rgb_resnet50.npy,pull_up,train,21,resnet50
stu7_39.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu7_39_rgb_resnet50.npy,pull_up,train,7,resnet50
stu5_37.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu5_37_rgb_resnet50.npy,pull_up,train,20,resnet50
stu2_48.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu2_48_rgb_resnet50.npy,push_up,train,10,resnet50
stu6_32.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu6_32_rgb_resnet50.npy,pull_up,train,7,resnet50
stu5_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu5_69_rgb_resnet50.npy,squat,train,10,resnet50
test1496.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/test1496_rgb_resnet50.npy,pull_up,train,6,resnet50
stu7_62.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu7_62_rgb_resnet50.npy,squat,train,9,resnet50
stu7_46.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu7_46_rgb_resnet50.npy,push_up,train,16,resnet50
stu5_38.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu5_38_rgb_resnet50.npy,pull_up,train,13,resnet50
stu4_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu4_65_rgb_resnet50.npy,squat,train,24,resnet50
stu1_31.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu1_31_rgb_resnet50.npy,pull_up,train,32,resnet50
stu7_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu7_71_rgb_resnet50.npy,squat,train,32,resnet50
test2323.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/test2323_rgb_resnet50.npy,squat,train,2,resnet50
stu5_46.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu5_46_rgb_resnet50.npy,push_up,train,3,resnet50
stu3_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu3_67_rgb_resnet50.npy,squat,train,9,resnet50
train2685.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train2685_rgb_resnet50.npy,push_up,train,2,resnet50
stu1_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu1_70_rgb_resnet50.npy,squat,train,1,resnet50
test1624.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/test1624_rgb_resnet50.npy,push_up,train,3,resnet50
stu9_50.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu9_50_rgb_resnet50.npy,push_up,train,65,resnet50
stu5_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu5_65_rgb_resnet50.npy,squat,train,18,resnet50
stu8_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu8_65_rgb_resnet50.npy,squat,train,24,resnet50
stu3_46.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu3_46_rgb_resnet50.npy,push_up,train,9,resnet50
stu4_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu4_71_rgb_resnet50.npy,squat,train,36,resnet50
stu7_42.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu7_42_rgb_resnet50.npy,pull_up,train,29,resnet50
stu2_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu2_71_rgb_resnet50.npy,squat,train,14,resnet50
train2477.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train2477_rgb_resnet50.npy,pull_up,train,9,resnet50
train3932.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train3932_rgb_resnet50.npy,squat,train,2,resnet50
stu9_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu9_65_rgb_resnet50.npy,squat,train,24,resnet50
stu7_50.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu7_50_rgb_resnet50.npy,push_up,train,46,resnet50
stu8_48.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu8_48_rgb_resnet50.npy,push_up,train,5,resnet50
stu3_51.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu3_51_rgb_resnet50.npy,push_up,train,27,resnet50
stu7_44.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu7_44_rgb_resnet50.npy,pull_up,train,10,resnet50
stu5_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu5_67_rgb_resnet50.npy,squat,train,16,resnet50
stu6_37.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu6_37_rgb_resnet50.npy,push_up,train,3,resnet50
test2331.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/test2331_rgb_resnet50.npy,squat,train,2,resnet50
stu1_48.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu1_48_rgb_resnet50.npy,push_up,train,111,resnet50
stu4_49.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu4_49_rgb_resnet50.npy,push_up,train,8,resnet50
stu9_37.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu9_37_rgb_resnet50.npy,pull_up,train,15,resnet50
val914.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/val914_rgb_resnet50.npy,push_up,train,2,resnet50
stu6_66.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu6_66_rgb_resnet50.npy,squat,train,21,resnet50
stu6_31.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu6_31_rgb_resnet50.npy,pull_up,train,20,resnet50
stu10_68.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu10_68_rgb_resnet50.npy,squat,train,20,resnet50
stu1_44.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu1_44_rgb_resnet50.npy,push_up,train,6,resnet50
stu9_66.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu9_66_rgb_resnet50.npy,squat,train,35,resnet50
train3912.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train3912_rgb_resnet50.npy,squat,train,4,resnet50
stu6_40.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu6_40_rgb_resnet50.npy,push_up,train,8,resnet50
test2298.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/test2298_rgb_resnet50.npy,squat,train,2,resnet50
stu5_40.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu5_40_rgb_resnet50.npy,pull_up,valid,17,resnet50
stu4_70.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu4_70_rgb_resnet50.npy,squat,valid,44,resnet50
train2720.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train2720_rgb_resnet50.npy,push_up,valid,10,resnet50
stu1_47.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu1_47_rgb_resnet50.npy,push_up,valid,6,resnet50
train3946.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train3946_rgb_resnet50.npy,squat,valid,2,resnet50
train2481.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train2481_rgb_resnet50.npy,pull_up,valid,1,resnet50
stu8_37.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu8_37_rgb_resnet50.npy,pull_up,valid,10,resnet50
stu10_44.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu10_44_rgb_resnet50.npy,push_up,valid,40,resnet50
train2542.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train2542_rgb_resnet50.npy,pull_up,valid,1,resnet50
stu6_57.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu6_57_rgb_resnet50.npy,squat,valid,15,resnet50
stu1_38.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu1_38_rgb_resnet50.npy,pull_up,valid,19,resnet50
stu7_66.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu7_66_rgb_resnet50.npy,squat,valid,13,resnet50
stu6_61.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu6_61_rgb_resnet50.npy,squat,valid,19,resnet50
stu8_62.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu8_62_rgb_resnet50.npy,squat,valid,22,resnet50
stu10_47.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu10_47_rgb_resnet50.npy,push_up,valid,21,resnet50
train3921.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train3921_rgb_resnet50.npy,squat,valid,4,resnet50
stu10_63.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu10_63_rgb_resnet50.npy,squat,valid,16,resnet50
stu9_55.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu9_55_rgb_resnet50.npy,push_up,valid,14,resnet50
stu5_45.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu5_45_rgb_resnet50.npy,push_up,valid,7,resnet50
stu7_43.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu7_43_rgb_resnet50.npy,pull_up,valid,23,resnet50
train2748.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train2748_rgb_resnet50.npy,push_up,valid,5,resnet50
val901.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/val901_rgb_resnet50.npy,push_up,valid,7,resnet50
stu3_50.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu3_50_rgb_resnet50.npy,push_up,valid,28,resnet50
stu5_36.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu5_36_rgb_resnet50.npy,pull_up,valid,6,resnet50
stu3_66.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu3_66_rgb_resnet50.npy,squat,valid,9,resnet50
stu5_71.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu5_71_rgb_resnet50.npy,squat,valid,19,resnet50
stu1_34.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu1_34_rgb_resnet50.npy,pull_up,valid,13,resnet50
stu8_47.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu8_47_rgb_resnet50.npy,push_up,valid,18,resnet50
stu10_42.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu10_42_rgb_resnet50.npy,push_up,valid,11,resnet50
test1595.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/test1595_rgb_resnet50.npy,push_up,valid,3,resnet50
stu7_36.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu7_36_rgb_resnet50.npy,pull_up,valid,20,resnet50
stu1_39.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu1_39_rgb_resnet50.npy,pull_up,valid,6,resnet50
stu10_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu10_67_rgb_resnet50.npy,squat,valid,6,resnet50
stu7_65.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu7_65_rgb_resnet50.npy,squat,valid,9,resnet50
stu10_34.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu10_34_rgb_resnet50.npy,pull_up,valid,7,resnet50
stu6_34.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu6_34_rgb_resnet50.npy,pull_up,valid,11,resnet50
stu8_43.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu8_43_rgb_resnet50.npy,push_up,valid,25,resnet50
stu4_40.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu4_40_rgb_resnet50.npy,push_up,valid,6,resnet50
train3898.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train3898_rgb_resnet50.npy,squat,valid,2,resnet50
test2349.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/test2349_rgb_resnet50.npy,squat,valid,6,resnet50
train2711.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train2711_rgb_resnet50.npy,push_up,valid,5,resnet50
stu10_39.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu10_39_rgb_resnet50.npy,pull_up,valid,10,resnet50
stu9_67.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu9_67_rgb_resnet50.npy,squat,valid,0,resnet50
stu1_37.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu1_37_rgb_resnet50.npy,pull_up,valid,18,resnet50
stu4_45.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu4_45_rgb_resnet50.npy,push_up,valid,16,resnet50
stu10_69.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu10_69_rgb_resnet50.npy,squat,valid,39,resnet50
train2716.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/train2716_rgb_resnet50.npy,push_up,valid,10,resnet50
stu6_47.mp4,/content/drive/MyDrive/FinalProjectCV/CV_Image_pose_detection/Data/LLSP/annotation_cleaned/rgb_resnet50_features/stu6_47_rgb_resnet50.npy,push_up,valid,3,resnet50
