min_conf,min_valid_ratio,enter_down,enter_bottom,exit_bottom,back_to_up,min_bottom_frames,train_mae,train_rmse,train_within_1
0.9,0.35,25.0,65.0,40.0,20.0,2,4.803921568627451,8.184154944578136,0.5196078431372549
0.9,0.5,25.0,65.0,40.0,20.0,2,4.803921568627451,8.184154944578136,0.5196078431372549
0.9,0.65,25.0,65.0,40.0,20.0,2,4.803921568627451,8.184154944578136,0.5196078431372549
0.9,0.35,25.0,45.0,30.0,10.0,2,4.813725490196078,7.699630752541981,0.47058823529411764
0.9,0.5,25.0,45.0,30.0,10.0,2,4.813725490196078,7.699630752541981,0.47058823529411764
0.9,0.65,25.0,45.0,30.0,10.0,2,4.813725490196078,7.699630752541981,0.47058823529411764
0.8,0.35,15.0,45.0,30.0,10.0,4,4.813725490196078,7.756717518813397,0.47058823529411764
0.8,0.35,20.0,45.0,30.0,10.0,4,4.813725490196078,7.756717518813397,0.47058823529411764
0.8,0.35,25.0,45.0,30.0,10.0,4,4.813725490196078,7.756717518813397,0.47058823529411764
0.8,0.5,15.0,45.0,30.0,10.0,4,4.813725490196078,7.756717518813397,0.47058823529411764
0.8,0.5,20.0,45.0,30.0,10.0,4,4.813725490196078,7.756717518813397,0.47058823529411764
0.8,0.5,25.0,45.0,30.0,10.0,4,4.813725490196078,7.756717518813397,0.47058823529411764
0.8,0.65,15.0,45.0,30.0,10.0,4,4.813725490196078,7.756717518813397,0.47058823529411764
0.8,0.65,20.0,45.0,30.0,10.0,4,4.813725490196078,7.756717518813397,0.47058823529411764
0.8,0.65,25.0,45.0,30.0,10.0,4,4.813725490196078,7.756717518813397,0.47058823529411764
0.7,0.35,20.0,65.0,30.0,15.0,2,4.813725490196078,8.071372796713668,0.49019607843137253
0.7,0.35,25.0,65.0,30.0,15.0,2,4.813725490196078,8.071372796713668,0.49019607843137253
0.7,0.5,20.0,65.0,30.0,15.0,2,4.813725490196078,8.071372796713668,0.49019607843137253
0.7,0.5,25.0,65.0,30.0,15.0,2,4.813725490196078,8.071372796713668,0.49019607843137253
0.7,0.65,20.0,65.0,30.0,15.0,2,4.813725490196078,8.071372796713668,0.49019607843137253
0.7,0.65,25.0,65.0,30.0,15.0,2,4.813725490196078,8.071372796713668,0.49019607843137253
0.8,0.35,25.0,65.0,50.0,20.0,4,4.813725490196078,8.244427708173207,0.5196078431372549
0.8,0.5,25.0,65.0,50.0,20.0,4,4.813725490196078,8.244427708173207,0.5196078431372549
0.8,0.65,25.0,65.0,50.0,20.0,4,4.813725490196078,8.244427708173207,0.5196078431372549
0.7,0.35,20.0,65.0,30.0,15.0,3,4.823529411764706,8.071980100638136,0.49019607843137253
0.7,0.35,20.0,65.0,40.0,15.0,2,4.823529411764706,8.071980100638136,0.49019607843137253
0.7,0.35,25.0,65.0,30.0,15.0,3,4.823529411764706,8.071980100638136,0.49019607843137253
0.7,0.35,25.0,65.0,40.0,15.0,2,4.823529411764706,8.071980100638136,0.49019607843137253
0.7,0.5,20.0,65.0,30.0,15.0,3,4.823529411764706,8.071980100638136,0.49019607843137253
0.7,0.5,20.0,65.0,40.0,15.0,2,4.823529411764706,8.071980100638136,0.49019607843137253
0.7,0.5,25.0,65.0,30.0,15.0,3,4.823529411764706,8.071980100638136,0.49019607843137253
0.7,0.5,25.0,65.0,40.0,15.0,2,4.823529411764706,8.071980100638136,0.49019607843137253
0.7,0.65,20.0,65.0,30.0,15.0,3,4.823529411764706,8.071980100638136,0.49019607843137253
0.7,0.65,20.0,65.0,40.0,15.0,2,4.823529411764706,8.071980100638136,0.49019607843137253
0.7,0.65,25.0,65.0,30.0,15.0,3,4.823529411764706,8.071980100638136,0.49019607843137253
0.7,0.65,25.0,65.0,40.0,15.0,2,4.823529411764706,8.071980100638136,0.49019607843137253
0.9,0.35,25.0,65.0,50.0,20.0,2,4.823529411764706,8.21404822455372,0.5196078431372549
0.9,0.5,25.0,65.0,50.0,20.0,2,4.823529411764706,8.21404822455372,0.5196078431372549
0.9,0.65,25.0,65.0,50.0,20.0,2,4.823529411764706,8.21404822455372,0.5196078431372549
0.9,0.35,15.0,45.0,30.0,10.0,3,4.8431372549019605,7.743434916994233,0.47058823529411764
0.9,0.35,15.0,45.0,40.0,10.0,2,4.8431372549019605,7.743434916994233,0.47058823529411764
0.9,0.5,15.0,45.0,30.0,10.0,3,4.8431372549019605,7.743434916994233,0.47058823529411764
0.9,0.5,15.0,45.0,40.0,10.0,2,4.8431372549019605,7.743434916994233,0.47058823529411764
0.9,0.65,15.0,45.0,30.0,10.0,3,4.8431372549019605,7.743434916994233,0.47058823529411764
0.9,0.65,15.0,45.0,40.0,10.0,2,4.8431372549019605,7.743434916994233,0.47058823529411764
0.8,0.35,15.0,45.0,40.0,10.0,3,4.8431372549019605,7.797686937074831,0.4803921568627451
0.8,0.35,20.0,45.0,40.0,10.0,3,4.8431372549019605,7.797686937074831,0.4803921568627451
0.8,0.35,25.0,45.0,40.0,10.0,3,4.8431372549019605,7.797686937074831,0.4803921568627451
0.8,0.5,15.0,45.0,40.0,10.0,3,4.8431372549019605,7.797686937074831,0.4803921568627451
0.8,0.5,20.0,45.0,40.0,10.0,3,4.8431372549019605,7.797686937074831,0.4803921568627451
0.8,0.5,25.0,45.0,40.0,10.0,3,4.8431372549019605,7.797686937074831,0.4803921568627451
0.8,0.65,15.0,45.0,40.0,10.0,3,4.8431372549019605,7.797686937074831,0.4803921568627451
0.8,0.65,20.0,45.0,40.0,10.0,3,4.8431372549019605,7.797686937074831,0.4803921568627451
0.8,0.65,25.0,45.0,40.0,10.0,3,4.8431372549019605,7.797686937074831,0.4803921568627451
0.9,0.35,20.0,45.0,30.0,10.0,3,4.852941176470588,7.7642973748749595,0.47058823529411764
0.9,0.35,20.0,45.0,40.0,10.0,2,4.852941176470588,7.7642973748749595,0.47058823529411764
0.9,0.5,20.0,45.0,30.0,10.0,3,4.852941176470588,7.7642973748749595,0.47058823529411764
0.9,0.5,20.0,45.0,40.0,10.0,2,4.852941176470588,7.7642973748749595,0.47058823529411764
0.9,0.65,20.0,45.0,30.0,10.0,3,4.852941176470588,7.7642973748749595,0.47058823529411764
0.9,0.65,20.0,45.0,40.0,10.0,2,4.852941176470588,7.7642973748749595,0.47058823529411764
0.7,0.35,20.0,65.0,40.0,15.0,3,4.852941176470588,8.118606081457724,0.49019607843137253
0.7,0.35,20.0,65.0,50.0,15.0,2,4.852941176470588,8.118606081457724,0.49019607843137253
0.7,0.35,25.0,65.0,40.0,15.0,3,4.852941176470588,8.118606081457724,0.49019607843137253
0.7,0.35,25.0,65.0,50.0,15.0,2,4.852941176470588,8.118606081457724,0.49019607843137253
0.7,0.5,20.0,65.0,40.0,15.0,3,4.852941176470588,8.118606081457724,0.49019607843137253
0.7,0.5,20.0,65.0,50.0,15.0,2,4.852941176470588,8.118606081457724,0.49019607843137253
0.7,0.5,25.0,65.0,40.0,15.0,3,4.852941176470588,8.118606081457724,0.49019607843137253
0.7,0.5,25.0,65.0,50.0,15.0,2,4.852941176470588,8.118606081457724,0.49019607843137253
0.7,0.65,20.0,65.0,40.0,15.0,3,4.852941176470588,8.118606081457724,0.49019607843137253
0.7,0.65,20.0,65.0,50.0,15.0,2,4.852941176470588,8.118606081457724,0.49019607843137253
0.7,0.65,25.0,65.0,40.0,15.0,3,4.852941176470588,8.118606081457724,0.49019607843137253
0.7,0.65,25.0,65.0,50.0,15.0,2,4.852941176470588,8.118606081457724,0.49019607843137253
0.9,0.35,25.0,45.0,30.0,10.0,3,4.862745098039215,7.786363142083225,0.47058823529411764
0.9,0.35,25.0,45.0,40.0,10.0,2,4.862745098039215,7.786363142083225,0.47058823529411764
0.9,0.5,25.0,45.0,30.0,10.0,3,4.862745098039215,7.786363142083225,0.47058823529411764
0.9,0.5,25.0,45.0,40.0,10.0,2,4.862745098039215,7.786363142083225,0.47058823529411764
0.9,0.65,25.0,45.0,30.0,10.0,3,4.862745098039215,7.786363142083225,0.47058823529411764
0.9,0.65,25.0,45.0,40.0,10.0,2,4.862745098039215,7.786363142083225,0.47058823529411764
0.7,0.35,20.0,65.0,30.0,15.0,4,4.872549019607843,8.164365422070354,0.4803921568627451
0.7,0.35,25.0,65.0,30.0,15.0,4,4.872549019607843,8.164365422070354,0.4803921568627451
0.7,0.5,20.0,65.0,30.0,15.0,4,4.872549019607843,8.164365422070354,0.4803921568627451
0.7,0.5,25.0,65.0,30.0,15.0,4,4.872549019607843,8.164365422070354,0.4803921568627451
0.7,0.65,20.0,65.0,30.0,15.0,4,4.872549019607843,8.164365422070354,0.4803921568627451
0.7,0.65,25.0,65.0,30.0,15.0,4,4.872549019607843,8.164365422070354,0.4803921568627451
0.9,0.35,25.0,65.0,40.0,20.0,3,4.882352941176471,8.246211251235321,0.5196078431372549
0.9,0.5,25.0,65.0,40.0,20.0,3,4.882352941176471,8.246211251235321,0.5196078431372549
0.9,0.65,25.0,65.0,40.0,20.0,3,4.882352941176471,8.246211251235321,0.5196078431372549
0.9,0.35,25.0,65.0,30.0,20.0,4,4.882352941176471,8.26758375684641,0.5098039215686274
0.9,0.5,25.0,65.0,30.0,20.0,4,4.882352941176471,8.26758375684641,0.5098039215686274
0.9,0.65,25.0,65.0,30.0,20.0,4,4.882352941176471,8.26758375684641,0.5098039215686274
0.9,0.35,15.0,45.0,30.0,10.0,4,4.911764705882353,7.873385299757111,0.47058823529411764
0.9,0.5,15.0,45.0,30.0,10.0,4,4.911764705882353,7.873385299757111,0.47058823529411764
0.9,0.65,15.0,45.0,30.0,10.0,4,4.911764705882353,7.873385299757111,0.47058823529411764
0.7,0.35,20.0,65.0,50.0,15.0,3,4.911764705882353,8.193134380711216,0.47058823529411764
0.7,0.35,25.0,65.0,50.0,15.0,3,4.911764705882353,8.193134380711216,0.47058823529411764
0.7,0.5,20.0,65.0,50.0,15.0,3,4.911764705882353,8.193134380711216,0.47058823529411764
0.7,0.5,25.0,65.0,50.0,15.0,3,4.911764705882353,8.193134380711216,0.47058823529411764
0.7,0.65,20.0,65.0,50.0,15.0,3,4.911764705882353,8.193134380711216,0.47058823529411764
0.7,0.65,25.0,65.0,50.0,15.0,3,4.911764705882353,8.193134380711216,0.47058823529411764
0.9,0.35,20.0,45.0,30.0,10.0,4,4.921568627450981,7.897629329084003,0.47058823529411764
0.9,0.5,20.0,45.0,30.0,10.0,4,4.921568627450981,7.897629329084003,0.47058823529411764
0.9,0.65,20.0,45.0,30.0,10.0,4,4.921568627450981,7.897629329084003,0.47058823529411764
0.8,0.35,20.0,65.0,30.0,15.0,2,4.921568627450981,8.236694558796142,0.49019607843137253
0.8,0.5,20.0,65.0,30.0,15.0,2,4.921568627450981,8.236694558796142,0.49019607843137253
0.8,0.65,20.0,65.0,30.0,15.0,2,4.921568627450981,8.236694558796142,0.49019607843137253
0.7,0.35,15.0,45.0,40.0,10.0,4,4.931372549019608,7.855933189285014,0.47058823529411764
0.7,0.5,15.0,45.0,40.0,10.0,4,4.931372549019608,7.855933189285014,0.47058823529411764
0.7,0.65,15.0,45.0,40.0,10.0,4,4.931372549019608,7.855933189285014,0.47058823529411764
0.9,0.35,15.0,45.0,40.0,10.0,3,4.931372549019608,7.914370151942654,0.47058823529411764
0.9,0.5,15.0,45.0,40.0,10.0,3,4.931372549019608,7.914370151942654,0.47058823529411764
0.9,0.65,15.0,45.0,40.0,10.0,3,4.931372549019608,7.914370151942654,0.47058823529411764
0.8,0.35,20.0,65.0,40.0,15.0,2,4.931372549019608,8.26343232110545,0.49019607843137253
0.8,0.35,25.0,65.0,30.0,15.0,2,4.931372549019608,8.26343232110545,0.49019607843137253
0.8,0.5,20.0,65.0,40.0,15.0,2,4.931372549019608,8.26343232110545,0.49019607843137253
0.8,0.5,25.0,65.0,30.0,15.0,2,4.931372549019608,8.26343232110545,0.49019607843137253
0.8,0.65,20.0,65.0,40.0,15.0,2,4.931372549019608,8.26343232110545,0.49019607843137253
0.8,0.65,25.0,65.0,30.0,15.0,2,4.931372549019608,8.26343232110545,0.49019607843137253
0.7,0.35,20.0,45.0,40.0,10.0,4,4.9411764705882355,7.876497678935385,0.47058823529411764
0.7,0.35,25.0,45.0,40.0,10.0,4,4.9411764705882355,7.876497678935385,0.47058823529411764
0.7,0.5,20.0,45.0,40.0,10.0,4,4.9411764705882355,7.876497678935385,0.47058823529411764
0.7,0.5,25.0,45.0,40.0,10.0,4,4.9411764705882355,7.876497678935385,0.47058823529411764
0.7,0.65,20.0,45.0,40.0,10.0,4,4.9411764705882355,7.876497678935385,0.47058823529411764
0.7,0.65,25.0,45.0,40.0,10.0,4,4.9411764705882355,7.876497678935385,0.47058823529411764
0.9,0.35,20.0,45.0,40.0,10.0,3,4.9411764705882355,7.9174664198722,0.47058823529411764
0.9,0.5,20.0,45.0,40.0,10.0,3,4.9411764705882355,7.9174664198722,0.47058823529411764
0.9,0.65,20.0,45.0,40.0,10.0,3,4.9411764705882355,7.9174664198722,0.47058823529411764
0.9,0.35,25.0,45.0,30.0,10.0,4,4.9411764705882355,7.949596117500093,0.47058823529411764
0.9,0.5,25.0,45.0,30.0,10.0,4,4.9411764705882355,7.949596117500093,0.47058823529411764
0.9,0.65,25.0,45.0,30.0,10.0,4,4.9411764705882355,7.949596117500093,0.47058823529411764
0.8,0.35,25.0,65.0,40.0,15.0,2,4.9411764705882355,8.291266371261733,0.49019607843137253
0.8,0.5,25.0,65.0,40.0,15.0,2,4.9411764705882355,8.291266371261733,0.49019607843137253
0.8,0.65,25.0,65.0,40.0,15.0,2,4.9411764705882355,8.291266371261733,0.49019607843137253
0.8,0.35,20.0,65.0,30.0,15.0,3,4.950980392156863,8.30131102331929,0.49019607843137253
0.8,0.35,25.0,65.0,30.0,15.0,3,4.950980392156863,8.30131102331929,0.49019607843137253
0.8,0.5,20.0,65.0,30.0,15.0,3,4.950980392156863,8.30131102331929,0.49019607843137253
0.8,0.5,25.0,65.0,30.0,15.0,3,4.950980392156863,8.30131102331929,0.49019607843137253
0.8,0.65,20.0,65.0,30.0,15.0,3,4.950980392156863,8.30131102331929,0.49019607843137253
0.8,0.65,25.0,65.0,30.0,15.0,3,4.950980392156863,8.30131102331929,0.49019607843137253
0.8,0.35,20.0,65.0,50.0,15.0,2,4.950980392156863,8.314291971081612,0.49019607843137253
0.8,0.35,25.0,65.0,50.0,15.0,2,4.950980392156863,8.314291971081612,0.49019607843137253
0.8,0.5,20.0,65.0,50.0,15.0,2,4.950980392156863,8.314291971081612,0.49019607843137253
0.8,0.5,25.0,65.0,50.0,15.0,2,4.950980392156863,8.314291971081612,0.49019607843137253
0.8,0.65,20.0,65.0,50.0,15.0,2,4.950980392156863,8.314291971081612,0.49019607843137253
0.8,0.65,25.0,65.0,50.0,15.0,2,4.950980392156863,8.314291971081612,0.49019607843137253
0.7,0.35,20.0,65.0,40.0,15.0,4,4.96078431372549,8.297176462803595,0.4803921568627451
0.7,0.35,25.0,65.0,40.0,15.0,4,4.96078431372549,8.297176462803595,0.4803921568627451
0.7,0.5,20.0,65.0,40.0,15.0,4,4.96078431372549,8.297176462803595,0.4803921568627451
0.7,0.5,25.0,65.0,40.0,15.0,4,4.96078431372549,8.297176462803595,0.4803921568627451
0.7,0.65,20.0,65.0,40.0,15.0,4,4.96078431372549,8.297176462803595,0.4803921568627451
0.7,0.65,25.0,65.0,40.0,15.0,4,4.96078431372549,8.297176462803595,0.4803921568627451
0.9,0.35,25.0,45.0,40.0,10.0,3,4.970588235294118,7.971148956472618,0.47058823529411764
0.9,0.5,25.0,45.0,40.0,10.0,3,4.970588235294118,7.971148956472618,0.47058823529411764
0.9,0.65,25.0,45.0,40.0,10.0,3,4.970588235294118,7.971148956472618,0.47058823529411764
0.9,0.35,25.0,65.0,50.0,20.0,3,4.970588235294118,8.337841917614968,0.5098039215686274
0.9,0.5,25.0,65.0,50.0,20.0,3,4.970588235294118,8.337841917614968,0.5098039215686274
0.9,0.65,25.0,65.0,50.0,20.0,3,4.970588235294118,8.337841917614968,0.5098039215686274
0.8,0.35,20.0,65.0,40.0,15.0,3,4.990196078431373,8.355460818542332,0.4803921568627451
0.8,0.35,25.0,65.0,40.0,15.0,3,4.990196078431373,8.355460818542332,0.4803921568627451
0.8,0.5,20.0,65.0,40.0,15.0,3,4.990196078431373,8.355460818542332,0.4803921568627451
0.8,0.5,25.0,65.0,40.0,15.0,3,4.990196078431373,8.355460818542332,0.4803921568627451
0.8,0.65,20.0,65.0,40.0,15.0,3,4.990196078431373,8.355460818542332,0.4803921568627451
0.8,0.65,25.0,65.0,40.0,15.0,3,4.990196078431373,8.355460818542332,0.4803921568627451
0.8,0.35,20.0,65.0,30.0,15.0,4,5.0,8.358393691256664,0.4803921568627451
0.8,0.35,25.0,65.0,30.0,15.0,4,5.0,8.358393691256664,0.4803921568627451
0.8,0.5,20.0,65.0,30.0,15.0,4,5.0,8.358393691256664,0.4803921568627451
0.8,0.5,25.0,65.0,30.0,15.0,4,5.0,8.358393691256664,0.4803921568627451
0.8,0.65,20.0,65.0,30.0,15.0,4,5.0,8.358393691256664,0.4803921568627451
0.8,0.65,25.0,65.0,30.0,15.0,4,5.0,8.358393691256664,0.4803921568627451
0.7,0.35,20.0,65.0,50.0,15.0,4,5.0,8.382989311929341,0.47058823529411764
0.7,0.5,20.0,65.0,50.0,15.0,4,5.0,8.382989311929341,0.47058823529411764
0.7,0.65,20.0,65.0,50.0,15.0,4,5.0,8.382989311929341,0.47058823529411764
0.8,0.35,20.0,65.0,50.0,15.0,3,5.009803921568627,8.375384100059495,0.47058823529411764
0.8,0.5,20.0,65.0,50.0,15.0,3,5.009803921568627,8.375384100059495,0.47058823529411764
0.8,0.65,20.0,65.0,50.0,15.0,3,5.009803921568627,8.375384100059495,0.47058823529411764
0.7,0.35,25.0,65.0,50.0,15.0,4,5.009803921568627,8.385912556887575,0.47058823529411764
0.7,0.5,25.0,65.0,50.0,15.0,4,5.009803921568627,8.385912556887575,0.47058823529411764
0.7,0.65,25.0,65.0,50.0,15.0,4,5.009803921568627,8.385912556887575,0.47058823529411764
0.9,0.35,25.0,65.0,40.0,20.0,4,5.009803921568627,8.398762747350023,0.5098039215686274
0.9,0.5,25.0,65.0,40.0,20.0,4,5.009803921568627,8.398762747350023,0.5098039215686274
0.9,0.65,25.0,65.0,40.0,20.0,4,5.009803921568627,8.398762747350023,0.5098039215686274
0.8,0.35,15.0,45.0,40.0,10.0,4,5.019607843137255,8.011021819233505,0.47058823529411764
0.8,0.5,15.0,45.0,40.0,10.0,4,5.019607843137255,8.011021819233505,0.47058823529411764
0.8,0.65,15.0,45.0,40.0,10.0,4,5.019607843137255,8.011021819233505,0.47058823529411764
0.8,0.35,25.0,65.0,50.0,15.0,3,5.019607843137255,8.378309998524317,0.47058823529411764
0.8,0.5,25.0,65.0,50.0,15.0,3,5.019607843137255,8.378309998524317,0.47058823529411764
0.8,0.65,25.0,65.0,50.0,15.0,3,5.019607843137255,8.378309998524317,0.47058823529411764
0.8,0.35,20.0,45.0,40.0,10.0,4,5.029411764705882,8.032409840336662,0.47058823529411764
0.8,0.5,20.0,45.0,40.0,10.0,4,5.029411764705882,8.032409840336662,0.47058823529411764
0.8,0.65,20.0,45.0,40.0,10.0,4,5.029411764705882,8.032409840336662,0.47058823529411764
0.8,0.35,20.0,65.0,40.0,15.0,4,5.03921568627451,8.426149773176359,0.47058823529411764
0.8,0.5,20.0,65.0,40.0,15.0,4,5.03921568627451,8.426149773176359,0.47058823529411764
0.8,0.65,20.0,65.0,40.0,15.0,4,5.03921568627451,8.426149773176359,0.47058823529411764
0.8,0.35,25.0,45.0,40.0,10.0,4,5.0588235294117645,8.082903768654761,0.47058823529411764
0.8,0.5,25.0,45.0,40.0,10.0,4,5.0588235294117645,8.082903768654761,0.47058823529411764
0.8,0.65,25.0,45.0,40.0,10.0,4,5.0588235294117645,8.082903768654761,0.47058823529411764
0.9,0.35,20.0,65.0,30.0,15.0,2,5.068627450980392,8.417418914160718,0.4803921568627451
0.9,0.5,20.0,65.0,30.0,15.0,2,5.068627450980392,8.417418914160718,0.4803921568627451
0.9,0.65,20.0,65.0,30.0,15.0,2,5.068627450980392,8.417418914160718,0.4803921568627451
0.8,0.35,25.0,65.0,40.0,15.0,4,5.068627450980392,8.470826521702845,0.47058823529411764
0.8,0.5,25.0,65.0,40.0,15.0,4,5.068627450980392,8.470826521702845,0.47058823529411764
0.8,0.65,25.0,65.0,40.0,15.0,4,5.068627450980392,8.470826521702845,0.47058823529411764
0.8,0.35,20.0,65.0,50.0,15.0,4,5.078431372549019,8.467932590245459,0.47058823529411764
0.8,0.5,20.0,65.0,50.0,15.0,4,5.078431372549019,8.467932590245459,0.47058823529411764
0.8,0.65,20.0,65.0,50.0,15.0,4,5.078431372549019,8.467932590245459,0.47058823529411764
0.9,0.35,25.0,65.0,50.0,20.0,4,5.078431372549019,8.508358059152489,0.5
0.9,0.5,25.0,65.0,50.0,20.0,4,5.078431372549019,8.508358059152489,0.5
0.9,0.65,25.0,65.0,50.0,20.0,4,5.078431372549019,8.508358059152489,0.5
0.9,0.35,20.0,65.0,30.0,15.0,3,5.088235294117647,8.418583551857632,0.4803921568627451
0.9,0.5,20.0,65.0,30.0,15.0,3,5.088235294117647,8.418583551857632,0.4803921568627451
0.9,0.65,20.0,65.0,30.0,15.0,3,5.088235294117647,8.418583551857632,0.4803921568627451
0.9,0.35,20.0,65.0,40.0,15.0,2,5.088235294117647,8.419748028459349,0.47058823529411764
0.9,0.5,20.0,65.0,40.0,15.0,2,5.088235294117647,8.419748028459349,0.47058823529411764
0.9,0.65,20.0,65.0,40.0,15.0,2,5.088235294117647,8.419748028459349,0.47058823529411764
0.9,0.35,25.0,65.0,30.0,15.0,2,5.098039215686274,8.455187524734821,0.4803921568627451
0.9,0.5,25.0,65.0,30.0,15.0,2,5.098039215686274,8.455187524734821,0.4803921568627451
0.9,0.65,25.0,65.0,30.0,15.0,2,5.098039215686274,8.455187524734821,0.4803921568627451
0.9,0.35,25.0,65.0,30.0,15.0,3,5.107843137254902,8.455767262643882,0.4803921568627451
0.9,0.5,25.0,65.0,30.0,15.0,3,5.107843137254902,8.455767262643882,0.4803921568627451
0.9,0.65,25.0,65.0,30.0,15.0,3,5.107843137254902,8.455767262643882,0.4803921568627451
0.9,0.35,25.0,65.0,40.0,15.0,2,5.107843137254902,8.456926619235693,0.47058823529411764
0.9,0.5,25.0,65.0,40.0,15.0,2,5.107843137254902,8.456926619235693,0.47058823529411764
0.9,0.65,25.0,65.0,40.0,15.0,2,5.107843137254902,8.456926619235693,0.47058823529411764
0.9,0.35,20.0,65.0,50.0,15.0,2,5.107843137254902,8.460403735788796,0.47058823529411764
0.9,0.5,20.0,65.0,50.0,15.0,2,5.107843137254902,8.460403735788796,0.47058823529411764
0.9,0.65,20.0,65.0,50.0,15.0,2,5.107843137254902,8.460403735788796,0.47058823529411764
0.8,0.35,25.0,65.0,50.0,15.0,4,5.107843137254902,8.514693182963201,0.47058823529411764
0.8,0.5,25.0,65.0,50.0,15.0,4,5.107843137254902,8.514693182963201,0.47058823529411764
0.8,0.65,25.0,65.0,50.0,15.0,4,5.107843137254902,8.514693182963201,0.47058823529411764
0.9,0.35,25.0,65.0,50.0,15.0,2,5.127450980392157,8.499711644474516,0.47058823529411764
0.9,0.5,25.0,65.0,50.0,15.0,2,5.127450980392157,8.499711644474516,0.47058823529411764
0.9,0.65,25.0,65.0,50.0,15.0,2,5.127450980392157,8.499711644474516,0.47058823529411764
0.9,0.35,20.0,65.0,40.0,15.0,3,5.1568627450980395,8.507205711607535,0.47058823529411764
0.9,0.5,20.0,65.0,40.0,15.0,3,5.1568627450980395,8.507205711607535,0.47058823529411764
0.9,0.65,20.0,65.0,40.0,15.0,3,5.1568627450980395,8.507205711607535,0.47058823529411764
0.9,0.35,15.0,45.0,40.0,10.0,4,5.166666666666667,8.171567157156671,0.47058823529411764
0.9,0.5,15.0,45.0,40.0,10.0,4,5.166666666666667,8.171567157156671,0.47058823529411764
0.9,0.65,15.0,45.0,40.0,10.0,4,5.166666666666667,8.171567157156671,0.47058823529411764
0.9,0.35,20.0,65.0,30.0,15.0,4,5.166666666666667,8.543429994939466,0.46078431372549017
0.9,0.5,20.0,65.0,30.0,15.0,4,5.166666666666667,8.543429994939466,0.46078431372549017
0.9,0.65,20.0,65.0,30.0,15.0,4,5.166666666666667,8.543429994939466,0.46078431372549017
0.9,0.35,25.0,65.0,40.0,15.0,3,5.186274509803922,8.556043615652106,0.47058823529411764
0.9,0.5,25.0,65.0,40.0,15.0,3,5.186274509803922,8.556043615652106,0.47058823529411764
0.9,0.65,25.0,65.0,40.0,15.0,3,5.186274509803922,8.556043615652106,0.47058823529411764
0.9,0.35,25.0,65.0,30.0,15.0,4,5.186274509803922,8.589208916071467,0.46078431372549017
0.9,0.5,25.0,65.0,30.0,15.0,4,5.186274509803922,8.589208916071467,0.46078431372549017
0.9,0.65,25.0,65.0,30.0,15.0,4,5.186274509803922,8.589208916071467,0.46078431372549017
0.9,0.35,20.0,45.0,40.0,10.0,4,5.205882352941177,8.265804825409605,0.47058823529411764
0.9,0.5,20.0,45.0,40.0,10.0,4,5.205882352941177,8.265804825409605,0.47058823529411764
0.9,0.65,20.0,45.0,40.0,10.0,4,5.205882352941177,8.265804825409605,0.47058823529411764
0.9,0.35,20.0,65.0,50.0,15.0,3,5.2254901960784315,8.578929957499728,0.46078431372549017
0.9,0.5,20.0,65.0,50.0,15.0,3,5.2254901960784315,8.578929957499728,0.46078431372549017
0.9,0.65,20.0,65.0,50.0,15.0,3,5.2254901960784315,8.578929957499728,0.46078431372549017
0.9,0.35,25.0,45.0,40.0,10.0,4,5.235294117647059,8.319596521136695,0.47058823529411764
0.9,0.5,25.0,45.0,40.0,10.0,4,5.235294117647059,8.319596521136695,0.47058823529411764
0.9,0.65,25.0,45.0,40.0,10.0,4,5.235294117647059,8.319596521136695,0.47058823529411764
0.9,0.35,25.0,65.0,50.0,15.0,3,5.2745098039215685,8.656857193611792,0.46078431372549017
0.9,0.5,25.0,65.0,50.0,15.0,3,5.2745098039215685,8.656857193611792,0.46078431372549017
0.9,0.65,25.0,65.0,50.0,15.0,3,5.2745098039215685,8.656857193611792,0.46078431372549017
0.9,0.35,20.0,65.0,40.0,15.0,4,5.284313725490196,8.703729198497866,0.46078431372549017
0.9,0.5,20.0,65.0,40.0,15.0,4,5.284313725490196,8.703729198497866,0.46078431372549017
0.9,0.65,20.0,65.0,40.0,15.0,4,5.284313725490196,8.703729198497866,0.46078431372549017
0.9,0.35,25.0,65.0,40.0,15.0,4,5.313725490196078,8.752590652901283,0.46078431372549017
0.9,0.5,25.0,65.0,40.0,15.0,4,5.313725490196078,8.752590652901283,0.46078431372549017
0.9,0.65,25.0,65.0,40.0,15.0,4,5.313725490196078,8.752590652901283,0.46078431372549017
0.9,0.35,20.0,65.0,50.0,15.0,4,5.352941176470588,8.798395575665051,0.45098039215686275
0.9,0.5,20.0,65.0,50.0,15.0,4,5.352941176470588,8.798395575665051,0.45098039215686275
0.9,0.65,20.0,65.0,50.0,15.0,4,5.352941176470588,8.798395575665051,0.45098039215686275
0.9,0.35,25.0,65.0,50.0,15.0,4,5.382352941176471,8.857809227666031,0.45098039215686275
0.9,0.5,25.0,65.0,50.0,15.0,4,5.382352941176471,8.857809227666031,0.45098039215686275
0.9,0.65,25.0,65.0,50.0,15.0,4,5.382352941176471,8.857809227666031,0.45098039215686275
0.7,0.35,15.0,55.0,40.0,10.0,2,5.450980392156863,8.589779608668094,0.46078431372549017
0.7,0.35,20.0,55.0,40.0,10.0,2,5.450980392156863,8.589779608668094,0.46078431372549017
0.7,0.35,25.0,55.0,40.0,10.0,2,5.450980392156863,8.589779608668094,0.46078431372549017
